Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1640908800000,29.96400000,31.30000000,29.70200000,30.82000000,50386.20000000,1640923199999,1545437.07000000,4380,23230.60000000,713832.36550000,0
1640923200000,30.82100000,31.30000000,30.27900000,30.86000000,22168.50000000,1640937599999,679649.82320000,1853,8994.70000000,276501.90710000,0
1640937600000,30.89900000,32.27800000,30.73600000,31.29200000,43379.20000000,1640951999999,1366023.70810000,2965,16417.20000000,516442.62390000,0
1640952000000,31.28700000,43.89900000,30.63900000,38.46900000,610766.70000000,1640966399999,23209216.84480000,56150,332987.80000000,12700752.23980000,0
1640966400000,38.39000000,42.88700000,37.71100000,38.71100000,190881.00000000,1640980799999,7534012.42190000,16853,82648.80000000,3283031.92200000,0
1640980800000,38.71100000,39.79700000,37.80600000,39.15800000,89420.10000000,1640995199999,3464107.98450000,7155,36257.00000000,1410049.20210000,0
1640995200000,39.15400000,40.00000000,38.11500000,39.45000000,66536.30000000,1641009599999,2606960.34270000,5587,35951.80000000,1410711.59130000,0
1641009600000,39.35800000,41.00000000,37.19300000,38.40200000,67743.30000000,1641023999999,2631826.18200000,9554,32503.10000000,1265156.65330000,0
1641024000000,38.40200000,39.50000000,35.30000000,36.15900000,93359.60000000,1641038399999,3448491.67740000,9078,31999.30000000,1184774.33290000,0
1641038400000,36.15900000,36.88000000,35.27900000,35.54600000,50961.90000000,1641052799999,1825128.24140000,4810,15582.10000000,559540.51850000,0
1641052800000,35.42100000,37.63500000,34.66600000,37.07000000,76219.50000000,1641067199999,2773947.18740000,4506,29134.00000000,1060330.88380000,0
1641067200000,37.07000000,37.71600000,36.28100000,36.71600000,20042.90000000,1641081599999,741870.20880000,2325,8212.20000000,304627.50260000,0
1641081600000,36.77800000,37.10000000,35.54800000,35.63900000,16774.30000000,1641095999999,609902.32770000,1205,7077.80000000,257539.20960000,0
1641096000000,35.63900000,36.25300000,35.10000000,35.29800000,40541.80000000,1641110399999,1431436.60320000,1171,28659.30000000,1012261.61270000,0
1641110400000,35.13200000,36.12000000,34.72100000,35.10000000,25991.60000000,1641124799999,915040.05990000,1815,11504.40000000,406209.89070000,0
1641124800000,35.10100000,35.56700000,34.90000000,35.45600000,11504.20000000,1641139199999,404314.21920000,1162,3235.40000000,113810.80540000,0
1641139200000,35.45600000,36.00000000,35.00000000,35.00200000,35775.00000000,1641153599999,1266551.11250000,2907,12514.60000000,445172.95170000,0
1641153600000,35.00100000,35.39200000,35.00000000,35.05000000,10954.90000000,1641167999999,384339.71170000,663,6457.60000000,226735.34040000,0
1641168000000,35.05000000,35.28300000,33.42000000,33.42600000,42029.70000000,1641182399999,1458720.65810000,1899,9878.90000000,342320.37030000,0
